Date,Location,HCHO Level,Urban Population,Average Elevation,Covid Lockdowns
2023-11-20,Colombo Proper,0.0001209532049395,5600000,5,0
2023-11-21,Colombo Proper,6.5280678192111e-05,5600000,5,0
2023-11-22,Colombo Proper,6.5280678192111e-05,5600000,5,0
2023-11-23,Colombo Proper,0.0001528945457337,5600000,5,0
2023-11-24,Colombo Proper,0.0001528945457337,5600000,5,0
2023-11-25,Colombo Proper,0.0002526776961158,5600000,5,0
2023-11-26,Colombo Proper,0.0001927849228199,5600000,5,0
2023-11-27,Colombo Proper,0.0002164374443265,5600000,5,0
2023-11-28,Colombo Proper,0.0002164374443265,5600000,5,0
2023-11-29,Colombo Proper,0.0002141556713426,5600000,5,0
2023-11-30,Colombo Proper,7.061043875407501e-05,5600000,5,0
2023-12-01,Colombo Proper,7.061043875407501e-05,5600000,5,0
2023-12-02,Colombo Proper,7.061043875407501e-05,5600000,5,0
2023-12-03,Colombo Proper,0.0001407134038862,5600000,5,0
2023-12-04,Colombo Proper,0.0001407134038862,5600000,5,0
2023-12-05,Colombo Proper,0.0001407134038862,5600000,5,0
2023-12-06,Colombo Proper,0.0001407134038862,5600000,5,0
2023-12-07,Colombo Proper,0.0001153898397299,5600000,5,0
2023-12-08,Colombo Proper,0.0002443900741963,5600000,5,0
2023-12-09,Colombo Proper,0.0003804756017989,5600000,5,0
2023-12-10,Colombo Proper,0.0003804756017989,5600000,5,0
2023-12-11,Colombo Proper,0.000234305056944,5600000,5,0
2023-12-12,Colombo Proper,3.7601686208105686e-05,5600000,5,0
2023-12-13,Colombo Proper,0.0001294817257308,5600000,5,0
2023-12-14,Colombo Proper,0.0001294817257308,5600000,5,0
2023-12-15,Colombo Proper,0.0001294817257308,5600000,5,0
2023-12-16,Colombo Proper,0.0001311221710184,5600000,5,0
2023-12-17,Colombo Proper,0.0,5600000,5,0
2023-12-18,Colombo Proper,0.0001626701630934,5600000,5,0
2023-12-19,Colombo Proper,0.0002285477098267,5600000,5,0
2023-12-20,Colombo Proper,0.0002285477098267,5600000,5,0
2023-12-21,Colombo Proper,0.0001968671211174,5600000,5,0
2023-12-22,Colombo Proper,0.0002490088089978,5600000,5,0
2023-12-23,Colombo Proper,0.0002660439145573,5600000,5,0
2023-12-24,Colombo Proper,0.0001817615041144,5600000,5,0
2023-12-25,Colombo Proper,0.000343357205623,5600000,5,0
2023-12-26,Colombo Proper,0.000343357205623,5600000,5,0
2023-12-27,Colombo Proper,0.0001181771796371,5600000,5,0
2023-12-28,Colombo Proper,0.0001181771796371,5600000,5,0
2023-12-29,Colombo Proper,0.0001181771796371,5600000,5,0
2023-12-30,Colombo Proper,0.0001398253253237,5600000,5,0
2023-12-31,Colombo Proper,8.036317559567e-05,5600000,5,0
2019-01-01,"Deniyaya, Matara",5.803530712000793e-06,45684,7,0
2019-01-02,"Deniyaya, Matara",5.803530712000793e-06,45684,7,0
2019-01-03,"Deniyaya, Matara",0.0002362357772653,45684,7,0
2019-01-04,"Deniyaya, Matara",6.437245753953118e-05,45684,7,0
2019-01-05,"Deniyaya, Matara",5.349707092885017e-05,45684,7,0
2019-01-06,"Deniyaya, Matara",0.0001315594859189,45684,7,0
2019-01-07,"Deniyaya, Matara",6.269859896976347e-05,45684,7,0
2019-01-08,"Deniyaya, Matara",2.298263979970634e-05,45684,7,0
2019-01-09,"Deniyaya, Matara",7.190247186715247e-05,45684,7,0
2019-01-10,"Deniyaya, Matara",7.190247186715247e-05,45684,7,0
2019-01-11,"Deniyaya, Matara",0.0001542091441034,45684,7,0
2019-01-12,"Deniyaya, Matara",0.0001406986305217,45684,7,0
2019-01-13,"Deniyaya, Matara",7.187311712186784e-05,45684,7,0
2019-01-14,"Deniyaya, Matara",7.187311712186784e-05,45684,7,0
2019-01-15,"Deniyaya, Matara",7.187311712186784e-05,45684,7,0
2019-01-16,"Deniyaya, Matara",3.5053075407631695e-05,45684,7,0
2019-01-17,"Deniyaya, Matara",0.0001694853136055,45684,7,0
2019-01-18,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-01-19,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-01-20,"Deniyaya, Matara",6.0375266285424514e-05,45684,7,0
2019-01-21,"Deniyaya, Matara",0.0,45684,7,0
2019-01-22,"Deniyaya, Matara",3.363791867442001e-05,45684,7,0
2019-01-23,"Deniyaya, Matara",0.0001753175803488,45684,7,0
2019-01-24,"Deniyaya, Matara",5.2793313875356256e-05,45684,7,0
2019-01-25,"Deniyaya, Matara",0.0001586517467092,45684,7,0
2019-01-26,"Deniyaya, Matara",0.0001586517467092,45684,7,0
2019-01-27,"Deniyaya, Matara",0.0001586517467092,45684,7,0
2019-01-28,"Deniyaya, Matara",0.0001586517467092,45684,7,0
2019-01-29,"Deniyaya, Matara",0.0001037720817875,45684,7,0
2019-01-30,"Deniyaya, Matara",4.768084267461017e-05,45684,7,0
2019-01-31,"Deniyaya, Matara",4.768084267461017e-05,45684,7,0
2019-02-01,"Deniyaya, Matara",5.617168790830808e-05,45684,7,0
2019-02-02,"Deniyaya, Matara",0.0,45684,7,0
2019-02-03,"Deniyaya, Matara",0.0001028843263981,45684,7,0
2019-02-04,"Deniyaya, Matara",0.000103548176412,45684,7,0
2019-02-05,"Deniyaya, Matara",8.412867361170815e-05,45684,7,0
2019-02-06,"Deniyaya, Matara",0.0,45684,7,0
2019-02-07,"Deniyaya, Matara",0.0001495798303155,45684,7,0
2019-02-08,"Deniyaya, Matara",0.0002421511611906,45684,7,0
2019-02-09,"Deniyaya, Matara",9.253276543587998e-05,45684,7,0
2019-02-10,"Deniyaya, Matara",9.253276543587998e-05,45684,7,0
2019-02-11,"Deniyaya, Matara",9.253276543587998e-05,45684,7,0
2019-02-12,"Deniyaya, Matara",0.0001574102690481,45684,7,0
2019-02-13,"Deniyaya, Matara",6.523994226828871e-05,45684,7,0
2019-02-14,"Deniyaya, Matara",0.0,45684,7,0
2019-02-15,"Deniyaya, Matara",8.038732615390482e-05,45684,7,0
2019-02-16,"Deniyaya, Matara",8.038732615390482e-05,45684,7,0
2019-02-17,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-02-18,"Deniyaya, Matara",0.0001293821304845,45684,7,0
2019-02-19,"Deniyaya, Matara",0.0001168615135118,45684,7,0
2019-02-20,"Deniyaya, Matara",8.337509543093406e-05,45684,7,0
2019-02-21,"Deniyaya, Matara",2.514510513135289e-05,45684,7,0
2019-02-22,"Deniyaya, Matara",0.0001425070075459,45684,7,0
2019-02-23,"Deniyaya, Matara",0.0001366694245436,45684,7,0
2019-02-24,"Deniyaya, Matara",0.0001627625602433,45684,7,0
2019-02-25,"Deniyaya, Matara",0.0001543677869547,45684,7,0
2019-02-26,"Deniyaya, Matara",0.0001663931743162,45684,7,0
2019-02-27,"Deniyaya, Matara",0.0001663931743162,45684,7,0
2019-02-28,"Deniyaya, Matara",0.0001663931743162,45684,7,0
2019-03-01,"Deniyaya, Matara",0.0,45684,7,0
2019-03-02,"Deniyaya, Matara",0.0,45684,7,0
2019-03-03,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-03-04,"Deniyaya, Matara",9.971738595225878e-05,45684,7,0
2019-03-05,"Deniyaya, Matara",9.971738595225878e-05,45684,7,0
2019-03-06,"Deniyaya, Matara",9.971738595225878e-05,45684,7,0
2019-03-07,"Deniyaya, Matara",0.0001356645928779,45684,7,0
2019-03-08,"Deniyaya, Matara",9.87355639618488e-05,45684,7,0
2019-03-09,"Deniyaya, Matara",5.646698909773664e-05,45684,7,0
2019-03-10,"Deniyaya, Matara",5.646698909773664e-05,45684,7,0
2019-03-11,"Deniyaya, Matara",0.0001590144307147,45684,7,0
2019-03-12,"Deniyaya, Matara",0.0001171489486397,45684,7,0
2019-03-13,"Deniyaya, Matara",0.0002678319367111,45684,7,0
2019-03-14,"Deniyaya, Matara",0.0002678319367111,45684,7,0
2019-03-15,"Deniyaya, Matara",0.0001973485736028,45684,7,0
2019-03-16,"Deniyaya, Matara",5.13548232774661e-05,45684,7,0
2019-03-17,"Deniyaya, Matara",4.457512841327116e-05,45684,7,0
2019-03-18,"Deniyaya, Matara",4.457512841327116e-05,45684,7,0
2019-03-19,"Deniyaya, Matara",0.0002551880668476,45684,7,0
2019-03-20,"Deniyaya, Matara",8.954724124801195e-05,45684,7,0
2019-03-21,"Deniyaya, Matara",0.0001081070493299,45684,7,0
2019-03-22,"Deniyaya, Matara",0.0001081070493299,45684,7,0
2019-03-23,"Deniyaya, Matara",0.0001883458499592,45684,7,0
2019-03-24,"Deniyaya, Matara",0.000171727504349,45684,7,0
2019-03-25,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-03-26,"Deniyaya, Matara",0.0001650504145461,45684,7,0
2019-03-27,"Deniyaya, Matara",0.0001789494366016,45684,7,0
2019-03-28,"Deniyaya, Matara",0.0001818030703527,45684,7,0
2019-03-29,"Deniyaya, Matara",4.044847087752865e-05,45684,7,0
2019-03-30,"Deniyaya, Matara",0.0,45684,7,0
2019-03-31,"Deniyaya, Matara",0.0001046297780589,45684,7,0
2019-04-01,"Deniyaya, Matara",0.0001046297780589,45684,7,0
2019-04-02,"Deniyaya, Matara",8.128573946871756e-05,45684,7,0
2019-04-03,"Deniyaya, Matara",6.149668792726311e-05,45684,7,0
2019-04-04,"Deniyaya, Matara",9.296972991768896e-05,45684,7,0
2019-04-05,"Deniyaya, Matara",0.0001659114059293,45684,7,0
2019-04-06,"Deniyaya, Matara",0.0001659114059293,45684,7,0
2019-04-07,"Deniyaya, Matara",0.000143890350864,45684,7,0
2019-04-08,"Deniyaya, Matara",0.000143890350864,45684,7,0
2019-04-09,"Deniyaya, Matara",6.20313630194549e-05,45684,7,0
2019-04-10,"Deniyaya, Matara",6.20313630194549e-05,45684,7,0
2019-04-11,"Deniyaya, Matara",8.426213025813922e-05,45684,7,0
2019-04-12,"Deniyaya, Matara",0.0001655760267849,45684,7,0
2019-04-13,"Deniyaya, Matara",0.0002243445980376,45684,7,0
2019-04-14,"Deniyaya, Matara",0.0001076937462352,45684,7,0
2019-04-15,"Deniyaya, Matara",0.0001076937462352,45684,7,0
2019-04-16,"Deniyaya, Matara",0.0001076937462352,45684,7,0
2019-04-17,"Deniyaya, Matara",0.0001076937462352,45684,7,0
2019-04-18,"Deniyaya, Matara",0.0001076937462352,45684,7,0
2019-04-19,"Deniyaya, Matara",0.0001167011796496,45684,7,0
2019-04-20,"Deniyaya, Matara",0.0001167011796496,45684,7,0
2019-04-21,"Deniyaya, Matara",0.0001167011796496,45684,7,0
2019-04-22,"Deniyaya, Matara",0.0001167011796496,45684,7,0
2019-04-23,"Deniyaya, Matara",5.12579766773392e-05,45684,7,0
2019-04-24,"Deniyaya, Matara",0.0001783669821192,45684,7,0
2019-04-25,"Deniyaya, Matara",0.0001871501881396,45684,7,0
2019-04-26,"Deniyaya, Matara",0.0001871501881396,45684,7,0
2019-04-27,"Deniyaya, Matara",0.0001871501881396,45684,7,0
2019-04-28,"Deniyaya, Matara",0.0001871501881396,45684,7,0
2019-04-29,"Deniyaya, Matara",0.0001513876780742,45684,7,0
2019-04-30,"Deniyaya, Matara",0.0001513876780742,45684,7,0
2019-05-01,"Deniyaya, Matara",0.0001513876780742,45684,7,0
2019-05-02,"Deniyaya, Matara",5.434144155589335e-05,45684,7,0
2019-05-03,"Deniyaya, Matara",5.434144155589335e-05,45684,7,0
2019-05-04,"Deniyaya, Matara",5.434144155589335e-05,45684,7,0
2019-05-05,"Deniyaya, Matara",7.521904743490836e-05,45684,7,0
2019-05-06,"Deniyaya, Matara",6.477919130672735e-05,45684,7,0
2019-05-07,"Deniyaya, Matara",8.903688521043591e-05,45684,7,0
2019-05-08,"Deniyaya, Matara",0.0001266048084834,45684,7,0
2019-05-09,"Deniyaya, Matara",0.0001186255669854,45684,7,0
2019-05-10,"Deniyaya, Matara",8.904187787431491e-05,45684,7,0
2019-05-11,"Deniyaya, Matara",2.949114473778149e-05,45684,7,0
2019-05-12,"Deniyaya, Matara",4.16907598251222e-05,45684,7,0
2019-05-13,"Deniyaya, Matara",9.758382500903084e-05,45684,7,0
2019-05-14,"Deniyaya, Matara",9.758382500903084e-05,45684,7,0
2019-05-15,"Deniyaya, Matara",0.0001890657581933,45684,7,0
2019-05-16,"Deniyaya, Matara",0.0001197343556303,45684,7,0
2019-05-17,"Deniyaya, Matara",0.0001049880638621,45684,7,0
2019-05-18,"Deniyaya, Matara",9.658265808306529e-05,45684,7,0
2019-05-19,"Deniyaya, Matara",9.658265808306529e-05,45684,7,0
2019-05-20,"Deniyaya, Matara",1.0668271897884551e-05,45684,7,0
2019-05-21,"Deniyaya, Matara",0.00030137042049730085,45684,7,0
2019-05-22,"Deniyaya, Matara",8.360032868662833e-05,45684,7,0
2019-05-23,"Deniyaya, Matara",8.360032868662833e-05,45684,7,0
2019-05-24,"Deniyaya, Matara",8.360032868662833e-05,45684,7,0
2019-05-25,"Deniyaya, Matara",5.2382561264022686e-05,45684,7,0
2019-05-26,"Deniyaya, Matara",0.0001127015595865,45684,7,0
2019-05-27,"Deniyaya, Matara",0.000110648214343,45684,7,0
2019-05-28,"Deniyaya, Matara",0.0001113564054257,45684,7,0
2019-05-29,"Deniyaya, Matara",0.0001309619983658,45684,7,0
2019-05-30,"Deniyaya, Matara",0.0001309619983658,45684,7,0
2019-05-31,"Deniyaya, Matara",0.0001309619983658,45684,7,0
2019-06-01,"Deniyaya, Matara",7.860539060937241e-05,45684,7,0
2019-06-02,"Deniyaya, Matara",1.9475669421135317e-05,45684,7,0
2019-06-03,"Deniyaya, Matara",1.9475669421135317e-05,45684,7,0
2019-06-04,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-05,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-06,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-07,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-08,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-09,"Deniyaya, Matara",8.82573060809885e-05,45684,7,0
2019-06-10,"Deniyaya, Matara",0.0002606536600287,45684,7,0
2019-06-11,"Deniyaya, Matara",0.0002606536600287,45684,7,0
2019-06-12,"Deniyaya, Matara",0.0001034896122957,45684,7,0
2019-06-13,"Deniyaya, Matara",0.0001034896122957,45684,7,0
2019-06-14,"Deniyaya, Matara",9.794863285570833e-05,45684,7,0
2019-06-15,"Deniyaya, Matara",9.794863285570833e-05,45684,7,0
2019-06-16,"Deniyaya, Matara",0.0001217725225117,45684,7,0
2019-06-17,"Deniyaya, Matara",0.0,45684,7,0
2019-06-18,"Deniyaya, Matara",0.0,45684,7,0
2019-06-19,"Deniyaya, Matara",3.626547253389472e-05,45684,7,0
2019-06-20,"Deniyaya, Matara",3.626547253389472e-05,45684,7,0
2019-06-21,"Deniyaya, Matara",3.066723729716614e-05,45684,7,0
2019-06-22,"Deniyaya, Matara",3.066723729716614e-05,45684,7,0
2019-06-23,"Deniyaya, Matara",3.066723729716614e-05,45684,7,0
2019-06-24,"Deniyaya, Matara",3.066723729716614e-05,45684,7,0
2019-06-25,"Deniyaya, Matara",3.066723729716614e-05,45684,7,0
2019-06-26,"Deniyaya, Matara",5.938476593081348e-05,45684,7,0
2019-06-27,"Deniyaya, Matara",0.0001501880620112,45684,7,0
2019-06-28,"Deniyaya, Matara",8.48560045610269e-08,45684,7,0
2019-06-29,"Deniyaya, Matara",1.8658707556202237e-05,45684,7,0
2019-06-30,"Deniyaya, Matara",8.076289701838124e-05,45684,7,0
2019-07-01,"Deniyaya, Matara",0.0001565128040965,45684,7,0
2019-07-02,"Deniyaya, Matara",7.822883224906507e-05,45684,7,0
2019-07-03,"Deniyaya, Matara",6.491148472259721e-05,45684,7,0
2019-07-04,"Deniyaya, Matara",6.491148472259721e-05,45684,7,0
2019-07-05,"Deniyaya, Matara",0.0001015658193247,45684,7,0
2019-07-06,"Deniyaya, Matara",0.0001854224783202,45684,7,0
2019-07-07,"Deniyaya, Matara",9.519535246307652e-05,45684,7,0
2019-07-08,"Deniyaya, Matara",0.000122118023414,45684,7,0
2019-07-09,"Deniyaya, Matara",3.5168823276630766e-05,45684,7,0
2019-07-10,"Deniyaya, Matara",3.5168823276630766e-05,45684,7,0
2019-07-11,"Deniyaya, Matara",9.399985364620808e-05,45684,7,0
2019-07-12,"Deniyaya, Matara",9.815205823701609e-05,45684,7,0
2019-07-13,"Deniyaya, Matara",0.000155182766871,45684,7,0
2019-07-14,"Deniyaya, Matara",3.06090383772373e-05,45684,7,0
2019-07-15,"Deniyaya, Matara",3.9205342571432974e-05,45684,7,0
2019-07-16,"Deniyaya, Matara",3.9205342571432974e-05,45684,7,0
2019-07-17,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-18,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-19,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-20,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-21,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-22,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-23,"Deniyaya, Matara",2.7530496770538245e-05,45684,7,0
2019-07-24,"Deniyaya, Matara",1.917795009592158e-06,45684,7,0
2019-07-25,"Deniyaya, Matara",0.0,45684,7,0
2019-07-26,"Deniyaya, Matara",0.0,45684,7,0
2019-07-27,"Deniyaya, Matara",1.6406873869175554e-05,45684,7,0
2019-07-28,"Deniyaya, Matara",0.0,45684,7,0
2019-07-29,"Deniyaya, Matara",0.0001339288013077,45684,7,0
2019-07-30,"Deniyaya, Matara",0.0,45684,7,0
2019-07-31,"Deniyaya, Matara",3.6934841833654336e-05,45684,7,0
2019-08-01,"Deniyaya, Matara",6.79387627216613e-05,45684,7,0
2019-08-02,"Deniyaya, Matara",0.0001027113576807,45684,7,0
2019-08-03,"Deniyaya, Matara",0.0001027113576807,45684,7,0
2019-08-04,"Deniyaya, Matara",7.763261304247379e-05,45684,7,0
2019-08-05,"Deniyaya, Matara",5.245533362906521e-05,45684,7,0
2019-08-06,"Deniyaya, Matara",0.0,45684,7,0
2019-08-07,"Deniyaya, Matara",0.0,45684,7,0
2019-08-08,"Deniyaya, Matara",0.0,45684,7,0
2019-08-09,"Deniyaya, Matara",0.0,45684,7,0
2019-08-10,"Deniyaya, Matara",0.0,45684,7,0
2019-08-11,"Deniyaya, Matara",0.0,45684,7,0
2019-08-12,"Deniyaya, Matara",0.0,45684,7,0
2019-08-13,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-14,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-15,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-16,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-17,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-18,"Deniyaya, Matara",4.8707759228402166e-05,45684,7,0
2019-08-19,"Deniyaya, Matara",1.187302498785714e-05,45684,7,0
2019-08-20,"Deniyaya, Matara",0.0002373940806137,45684,7,0
2019-08-21,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-22,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-23,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-24,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-25,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-26,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-27,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-28,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-29,"Deniyaya, Matara",6.798230223314625e-05,45684,7,0
2019-08-30,"Deniyaya, Matara",0.0001003325498068,45684,7,0
2019-08-31,"Deniyaya, Matara",6.411903520786512e-05,45684,7,0
2019-09-01,"Deniyaya, Matara",6.411903520786512e-05,45684,7,0
2019-09-02,"Deniyaya, Matara",6.411903520786512e-05,45684,7,0
2019-09-03,"Deniyaya, Matara",9.78157384524139e-05,45684,7,0
2019-09-04,"Deniyaya, Matara",9.791662909121674e-05,45684,7,0
2019-09-05,"Deniyaya, Matara",7.900931868731356e-05,45684,7,0
2019-09-06,"Deniyaya, Matara",7.900931868731356e-05,45684,7,0
2019-09-07,"Deniyaya, Matara",7.900931868731356e-05,45684,7,0
2019-09-08,"Deniyaya, Matara",0.0,45684,7,0
2019-09-09,"Deniyaya, Matara",4.326489287765812e-05,45684,7,0
2019-09-10,"Deniyaya, Matara",4.263753551153884e-05,45684,7,0
2019-09-11,"Deniyaya, Matara",8.720108094777346e-05,45684,7,0
2019-09-12,"Deniyaya, Matara",8.720108094777346e-05,45684,7,0
2019-09-13,"Deniyaya, Matara",7.855770871679348e-05,45684,7,0
2019-09-14,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-15,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-16,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-17,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-18,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-19,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-20,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-21,"Deniyaya, Matara",2.78876797254711e-05,45684,7,0
2019-09-22,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-23,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-24,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-25,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-26,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-27,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-28,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-29,"Deniyaya, Matara",8.320224946993188e-05,45684,7,0
2019-09-30,"Deniyaya, Matara",1.9647603158705263e-05,45684,7,0
2019-10-01,"Deniyaya, Matara",0.000117836499168,45684,7,0
2019-10-02,"Deniyaya, Matara",0.0,45684,7,0
2019-10-03,"Deniyaya, Matara",0.0,45684,7,0
2019-10-04,"Deniyaya, Matara",0.0,45684,7,0
2019-10-05,"Deniyaya, Matara",4.612769316736376e-06,45684,7,0
2019-10-06,"Deniyaya, Matara",4.612769316736376e-06,45684,7,0
2019-10-07,"Deniyaya, Matara",0.0,45684,7,0
2019-10-08,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-09,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-10,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-11,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-12,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-13,"Deniyaya, Matara",7.59858494096762e-05,45684,7,0
2019-10-14,"Deniyaya, Matara",1.83682831601389e-05,45684,7,0
2019-10-15,"Deniyaya, Matara",0.0002317053602408,45684,7,0
2019-10-16,"Deniyaya, Matara",0.0002317053602408,45684,7,0
2019-10-17,"Deniyaya, Matara",0.0002317053602408,45684,7,0
2019-10-18,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-19,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-20,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-21,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-22,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-23,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-24,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-25,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-26,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-27,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-28,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-29,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-30,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-10-31,"Deniyaya, Matara",0.0002290918466488,45684,7,0
2019-11-01,"Deniyaya, Matara",0.0,45684,7,0
2019-11-02,"Deniyaya, Matara",0.0,45684,7,0
2019-11-03,"Deniyaya, Matara",0.0002161975617461,45684,7,0
2019-11-04,"Deniyaya, Matara",0.0002161975617461,45684,7,0
2019-11-05,"Deniyaya, Matara",0.0002161975617461,45684,7,0
2019-11-06,"Deniyaya, Matara",0.0002161975617461,45684,7,0
2019-11-07,"Deniyaya, Matara",0.0001877186378125,45684,7,0
2019-11-08,"Deniyaya, Matara",7.553392172272982e-05,45684,7,0
2019-11-09,"Deniyaya, Matara",0.0002234721468994,45684,7,0
2019-11-10,"Deniyaya, Matara",0.0002234721468994,45684,7,0
2019-11-11,"Deniyaya, Matara",0.0002234721468994,45684,7,0
2019-11-12,"Deniyaya, Matara",0.0001128827506019,45684,7,0
2019-11-13,"Deniyaya, Matara",0.0001128827506019,45684,7,0
2019-11-14,"Deniyaya, Matara",5.815962265760409e-05,45684,7,0
2019-11-15,"Deniyaya, Matara",0.0,45684,7,0
2019-11-16,"Deniyaya, Matara",6.111619864362443e-05,45684,7,0
2019-11-17,"Deniyaya, Matara",0.0001113500110585,45684,7,0
2019-11-18,"Deniyaya, Matara",8.669282646079637e-05,45684,7,0
2019-11-19,"Deniyaya, Matara",6.167588874374884e-05,45684,7,0
2019-11-20,"Deniyaya, Matara",6.167588874374884e-05,45684,7,0
2019-11-21,"Deniyaya, Matara",8.329670267707673e-05,45684,7,0
2019-11-22,"Deniyaya, Matara",0.000158744442784,45684,7,0
2019-11-23,"Deniyaya, Matara",0.0,45684,7,0
2019-11-24,"Deniyaya, Matara",0.0,45684,7,0
2019-11-25,"Deniyaya, Matara",0.0,45684,7,0
2019-11-26,"Deniyaya, Matara",8.082623468883076e-05,45684,7,0
2019-11-27,"Deniyaya, Matara",8.082623468883076e-05,45684,7,0
2019-11-28,"Deniyaya, Matara",0.0001039900997813,45684,7,0
2019-11-29,"Deniyaya, Matara",0.0001039900997813,45684,7,0
2019-11-30,"Deniyaya, Matara",0.0001545732520753,45684,7,0
2019-12-01,"Deniyaya, Matara",0.0001545732520753,45684,7,0
2019-12-02,"Deniyaya, Matara",0.0002290982823012,45684,7,0
2019-12-03,"Deniyaya, Matara",6.279132131055396e-05,45684,7,0
2019-12-04,"Deniyaya, Matara",6.279132131055396e-05,45684,7,0
2019-12-05,"Deniyaya, Matara",6.279132131055396e-05,45684,7,0
2019-12-06,"Deniyaya, Matara",6.279132131055396e-05,45684,7,0
2019-12-07,"Deniyaya, Matara",3.668150748126209e-05,45684,7,0
2019-12-08,"Deniyaya, Matara",3.668150748126209e-05,45684,7,0
2019-12-09,"Deniyaya, Matara",3.668150748126209e-05,45684,7,0
2019-12-10,"Deniyaya, Matara",3.668150748126209e-05,45684,7,0
2019-12-11,"Deniyaya, Matara",4.62315488663879e-06,45684,7,0
2019-12-12,"Deniyaya, Matara",4.62315488663879e-06,45684,7,0
2019-12-13,"Deniyaya, Matara",4.62315488663879e-06,45684,7,0
2019-12-14,"Deniyaya, Matara",0.0001486373962426,45684,7,0
2019-12-15,"Deniyaya, Matara",0.0001227165762943,45684,7,0
2019-12-16,"Deniyaya, Matara",0.0001229212800705,45684,7,0
2019-12-17,"Deniyaya, Matara",0.0001877353206509,45684,7,0
2019-12-18,"Deniyaya, Matara",0.0001877353206509,45684,7,0
2019-12-19,"Deniyaya, Matara",5.3307634495522295e-05,45684,7,0
